,Dataset,Number of sampled points,Fraction of sampled points,Number of source models,Technique,Mean estimation error against seen accuracies,Mean estimation error against unseen accuracies,Kendall tau correlation against seen accuracies,Kendall tau correlation against unseen accuracies
32,bbh_all,100,100,10,Random (uniform),0.039731944444444445,0.0404190905935439,0.7298081460084974,0.7193571938444159
33,bbh_all,100,100,10,Random (uniform),0.028654166666666665,0.03130517181534189,0.8304129804978607,0.8226475836231202
34,bbh_all,100,100,10,Random (uniform),0.03539444444444445,0.036667962513016315,0.7978819442920878,0.7598198635197366
35,bbh_all,100,100,10,Random (uniform),0.030593055555555564,0.032217007983339124,0.829856497216513,0.8036529252561905
36,bbh_all,100,100,10,Random (uniform),0.058550000000000005,0.06303832002776813,0.7516934069099342,0.7462221397372167
37,bbh_all,100,100,10,Random (uniform),0.044144444444444444,0.04825046858729607,0.7951145631805007,0.7637488099509427
38,bbh_all,100,100,10,Random (uniform),0.033656944444444434,0.035812565081568895,0.7916242060686722,0.7772444790897697
39,bbh_all,100,100,10,Random (uniform),0.035875000000000004,0.0331435612634502,0.7624770114658267,0.766281098547851
40,bbh_all,250,250,10,Random (uniform),0.02016361111111112,0.021324095800069425,0.8806924340558361,0.8734184725214957
41,bbh_all,250,250,10,Random (uniform),0.02047583333333333,0.023847580701145437,0.8591538785808116,0.8422489366065249
42,bbh_all,250,250,10,Random (uniform),0.018717499999999998,0.022074557445331478,0.8703961054326391,0.8682895182284036
43,bbh_all,250,250,10,Random (uniform),0.02469972222222223,0.02663616799722319,0.8584383529989534,0.8490637461827515
44,bbh_all,250,250,10,Random (uniform),0.021166666666666663,0.02513005206525511,0.8525725586913223,0.8228155454749643
45,bbh_all,250,250,10,Random (uniform),0.023686388888888896,0.031092093023255815,0.8806924340558361,0.853754266761162
46,bbh_all,250,250,10,Random (uniform),0.023540555555555547,0.027339979173897945,0.8418103484772523,0.8396941136972756
47,bbh_all,250,250,10,Random (uniform),0.030904999999999995,0.038458590767094764,0.8195341275468487,0.819718124830385
48,bbh_all,250,250,10,Random (uniform),0.024294722222222224,0.026274404720583133,0.8645425094973722,0.8666516414860369
49,bbh_all,250,250,10,Random (uniform),0.024176666666666683,0.029261673030197857,0.8436688324563316,0.837581926151484
50,bbh_all,500,500,10,Random (uniform),0.02332472222222222,0.025828018049288443,0.9058922836822855,0.874081299596229
51,bbh_all,500,500,10,Random (uniform),0.018266944444444447,0.02181146824019439,0.8586703182012454,0.850004568701172
52,bbh_all,500,500,10,Random (uniform),0.014756388888888899,0.017033030197847968,0.9051524776922596,0.9014321714021435
53,bbh_all,500,500,10,Random (uniform),0.013093055555555556,0.016960930232558142,0.9119941383101092,0.8747965889906741
54,bbh_all,500,500,10,Random (uniform),0.013773333333333337,0.01549159319680667,0.9082722128893576,0.8997973824932215
55,bbh_all,500,500,10,Random (uniform),0.010955277777777779,0.018116501214855956,0.9259114635805508,0.8916174062887378
56,bbh_all,500,500,10,Random (uniform),0.015004444444444438,0.020018479694550496,0.9189880394167543,0.8939846804012714
57,bbh_all,500,500,10,Random (uniform),0.01288722222222223,0.015349739673724412,0.8634037297279222,0.8488053305468573
58,bbh_all,500,500,10,Random (uniform),0.015845833333333333,0.015231766747657067,0.8923473458217819,0.9075313764142302
59,bbh_all,500,500,10,Random (uniform),0.01264111111111111,0.014057660534536618,0.908720691616677,0.8960747134117061
60,bbh_all,1000,1000,10,Random (uniform),0.008645277777777783,0.01071548767788963,0.9492638202994138,0.9280470299735454
61,bbh_all,1000,1000,10,Random (uniform),0.008767500000000006,0.01602627559875044,0.9375255987790483,0.8815359477124185
62,bbh_all,1000,1000,10,Random (uniform),0.011968611111111109,0.016645643873654973,0.9379591836734694,0.9130258009015471
63,bbh_all,1000,1000,10,Random (uniform),0.008749722222222221,0.014083214161749395,0.929681112019624,0.8843482552924028
64,bbh_all,1000,1000,10,Random (uniform),0.010152777777777778,0.014981228740020827,0.9361182500744236,0.8932534015296345
65,bbh_all,1000,1000,10,Random (uniform),0.01266916666666666,0.014078556056924681,0.9427636958299266,0.9027780790702261
66,bbh_all,1000,1000,10,Random (uniform),0.01233777777777778,0.012781312044429019,0.930992319345048,0.9109477124183007
67,bbh_all,1000,1000,10,Random (uniform),0.009315555555555556,0.014115702880944126,0.8948893967705313,0.8640461538307234
68,bbh_all,1000,1000,10,Random (uniform),0.011574722222222222,0.013077001041305098,0.9055987678964716,0.9044120665436564
69,bbh_all,1000,1000,10,Random (uniform),0.010730555555555552,0.014407712599791742,0.9378580404131355,0.899060749228122
70,bbh_all,10,10,10,Anchor Points,0.06999062165314224,0.06659879286933224,0.6446080582682429,0.6685714285714285
71,bbh_all,10,10,10,Anchor Points,0.07762016989296387,0.07625995835857742,0.5020408163265306,0.5079624759935262
72,bbh_all,10,10,10,Anchor Points,0.0981624689567081,0.0997293070659684,0.753469387755102,0.7594937342025392
73,bbh_all,10,10,10,Anchor Points,0.08352566931836317,0.0843640726218699,0.6919936949977208,0.7153940980230369
74,bbh_all,10,10,10,Anchor Points,0.06230185251813029,0.06371610716181485,0.7045366962133102,0.6848979591836735
75,bbh_all,10,10,10,Anchor Points,0.06385321907709615,0.06532008193737135,0.6707518578431273,0.683265306122449
76,bbh_all,10,10,10,Anchor Points,0.07821514627126903,0.07861539182466581,0.6897959183673469,0.6663945022680343
77,bbh_all,10,10,10,Anchor Points,0.06778643390210219,0.06279859606531941,0.756734693877551,0.7061713521209976
78,bbh_all,10,10,10,Anchor Points,0.125052669000903,0.12149403532818134,0.659861222834034,0.6457142857142858
79,bbh_all,10,10,10,Anchor Points,0.0656731916927403,0.06631578007039225,0.5177623951445267,0.5151020408163265
80,bbh_all,25,25,10,Anchor Points,0.060685077655018314,0.058994888415394124,0.8031048431909794,0.8089795918367346
81,bbh_all,25,25,10,Anchor Points,0.06882609219198117,0.065665714333213,0.6995918367346938,0.717027417881537
82,bbh_all,25,25,10,Anchor Points,0.0610151113267716,0.06173835316023992,0.7681632653061224,0.7676603334950396
83,bbh_all,25,25,10,Anchor Points,0.04089515016963073,0.04444921316302806,0.7916669308769675,0.7529604547685389
84,bbh_all,25,25,10,Anchor Points,0.04733337656746566,0.04524675381544771,0.7535763734439349,0.763265306122449
85,bbh_all,25,25,10,Anchor Points,0.049426788805630624,0.049065590192600296,0.7736930686692345,0.7648979591836735
86,bbh_all,25,25,10,Anchor Points,0.07673780506624443,0.07979600254591823,0.756734693877551,0.7398938959005381
87,bbh_all,25,25,10,Anchor Points,0.03964086282930844,0.04155169351763311,0.7240816326530611,0.7078060080286851
88,bbh_all,25,25,10,Anchor Points,0.05052001575722152,0.04905433722039373,0.7660270136365395,0.769795918367347
89,bbh_all,25,25,10,Anchor Points,0.05681019100239901,0.05386084766256265,0.6908943001455357,0.6963265306122448
90,bbh_all,50,50,10,Anchor Points,0.06494913819458954,0.0625363235631526,0.8406865550798757,0.833469387755102
91,bbh_all,50,50,10,Anchor Points,0.05613613235508968,0.053088126343448165,0.7828571428571428,0.7692936533535397
92,bbh_all,50,50,10,Anchor Points,0.032670065348445326,0.03585236406183937,0.8236734693877551,0.8215598888255424
93,bbh_all,50,50,10,Anchor Points,0.038407013623897694,0.03957237194375744,0.8031048431909794,0.795426771089541
94,bbh_all,50,50,10,Anchor Points,0.04640716403671557,0.046428880015497026,0.7617496529823724,0.7404081632653061
95,bbh_all,50,50,10,Anchor Points,0.04274850265100834,0.04277163819054751,0.8063728181378399,0.8040816326530612
96,bbh_all,50,50,10,Anchor Points,0.03780026982279466,0.04066101057399705,0.8057142857142857,0.8019600505235414
97,bbh_all,50,50,10,Anchor Points,0.03402609751453157,0.03221594400865001,0.7910204081632654,0.760114997074685
98,bbh_all,50,50,10,Anchor Points,0.04803027356228377,0.044458115525215225,0.8035933703820415,0.8204081632653062
99,bbh_all,50,50,10,Anchor Points,0.04648722997566066,0.04162657387641093,0.7578604143440391,0.7485714285714286
100,bbh_all,100,100,10,Anchor Points,0.05280785419071284,0.05135339141330688,0.8472225049735967,0.8351020408163266
101,bbh_all,100,100,10,Anchor Points,0.055052531703461444,0.052082761919672114,0.8236734693877551,0.8182932491085422
102,bbh_all,100,100,10,Anchor Points,0.027499715397299743,0.026174636336933652,0.8693877551020408,0.8640262051465446
103,bbh_all,100,100,10,Anchor Points,0.03603885026186905,0.03671893839519411,0.8063728181378399,0.8052266902405415
104,bbh_all,100,100,10,Anchor Points,0.03965234733692267,0.037388539360441814,0.8336745129206222,0.7975510204081633
105,bbh_all,100,100,10,Anchor Points,0.04560434414594334,0.04630752757317934,0.8145427555049913,0.8089795918367346
106,bbh_all,100,100,10,Anchor Points,0.0432629991289857,0.0462425540656582,0.8383673469387755,0.8476930065615438
107,bbh_all,100,100,10,Anchor Points,0.036731354312978845,0.0324902798306073,0.856326530612245,0.8107893302129974
108,bbh_all,100,100,10,Anchor Points,0.040117791245382645,0.036745490959088495,0.8297264881180428,0.8236734693877551
109,bbh_all,100,100,10,Anchor Points,0.035996899832578366,0.031578309118690716,0.8231932086840424,0.8351020408163266
110,bbh_all,250,250,10,Anchor Points,0.04024016504296191,0.03875121869389386,0.860294404761039,0.8628571428571429
111,bbh_all,250,250,10,Anchor Points,0.037136183138462744,0.034084068358148784,0.8857142857142857,0.8607595654295445
112,bbh_all,250,250,10,Anchor Points,0.04022992231414122,0.042344596200349194,0.8710204081632652,0.8623928852880445
113,bbh_all,250,250,10,Anchor Points,0.03212094286350601,0.03230388017455235,0.8439545300267361,0.8427930469860435
114,bbh_all,250,250,10,Anchor Points,0.03225327062001385,0.030877476687183655,0.8516557279051846,0.8138775510204082
115,bbh_all,250,250,10,Anchor Points,0.04361702013493126,0.04252988006339087,0.8504904799204573,0.843265306122449
116,bbh_all,250,250,10,Anchor Points,0.039151415088475264,0.04314094405035121,0.843265306122449,0.8493263264200438
117,bbh_all,250,250,10,Anchor Points,0.028067299419903272,0.023873072803319483,0.7959183673469388,0.7879041475053723
118,bbh_all,250,250,10,Anchor Points,0.043317189902444576,0.0405100018095691,0.8558596058540442,0.836734693877551
119,bbh_all,250,250,10,Anchor Points,0.03760401420441423,0.034560002397606246,0.8068600100990416,0.8008163265306122
120,bbh_all,500,500,10,Anchor Points,0.04275846613148225,0.041392714140847664,0.8684643421281902,0.8742857142857143
121,bbh_all,500,500,10,Anchor Points,0.03657859898185252,0.034048327219650065,0.8579591836734693,0.8427930469860435
122,bbh_all,500,500,10,Anchor Points,0.03533756916605527,0.037735694230531136,0.8971428571428571,0.8852593633070457
123,bbh_all,500,500,10,Anchor Points,0.035264816764789354,0.036649765192906074,0.8766342794953417,0.8558596058540442
124,bbh_all,500,500,10,Anchor Points,0.03441352239651167,0.03304401033330146,0.8729062547051221,0.8383673469387755
125,bbh_all,500,500,10,Anchor Points,0.0424002111826268,0.04134595484586189,0.8357845926595848,0.8595918367346939
126,bbh_all,500,500,10,Anchor Points,0.03363819899717659,0.03788619078696738,0.8644897959183673,0.8444263668445436
127,bbh_all,500,500,10,Anchor Points,0.030808046680972735,0.026958672268663254,0.856326530612245,0.8091546743053097
128,bbh_all,500,500,10,Anchor Points,0.03596433883655484,0.033632271479402995,0.8574929257125442,0.8383673469387755
129,bbh_all,500,500,10,Anchor Points,0.03554718208669387,0.03171663059463246,0.8362597675520431,0.8187755102040817
130,bbh_all,1000,1000,10,Anchor Points,0.038129060561467115,0.036697877716192304,0.8619283922344693,0.8808163265306123
131,bbh_all,1000,1000,10,Anchor Points,0.029827848483828377,0.028247477991136964,0.8579591836734693,0.8558596058540442
132,bbh_all,1000,1000,10,Anchor Points,0.026279201680194823,0.02928835061243534,0.8824489795918368,0.873826124297545
133,bbh_all,1000,1000,10,Anchor Points,0.03633501441143934,0.03778461092022639,0.8733663045484812,0.8542262859955441
134,bbh_all,1000,1000,10,Anchor Points,0.03345504341739261,0.031783396576546184,0.863098319258997,0.8253061224489796
135,bbh_all,1000,1000,10,Anchor Points,0.037157626814203246,0.035671668557585454,0.8635623797078995,0.8693877551020408
136,bbh_all,1000,1000,10,Anchor Points,0.036063444006171494,0.03986752863171057,0.8546938775510204,0.8378930874105432
137,bbh_all,1000,1000,10,Anchor Points,0.03024785028650697,0.025727171799535493,0.8775510204081632,0.8320398570129347
138,bbh_all,1000,1000,10,Anchor Points,0.033347457744077456,0.03171144157703177,0.872192804439045,0.84
139,bbh_all,1000,1000,10,Anchor Points,0.03422888573886928,0.030112111240292137,0.8852593633070457,0.8889795918367347
140,bbh_all,10,10,10,tinyBenchmarks,0.11935416666666669,0.11728391472868216,0.5108301902797122,0.49798412732858666
141,bbh_all,10,10,10,tinyBenchmarks,0.09354166666666668,0.0935766926028771,0.527656187902292,0.5155765416712027
142,bbh_all,10,10,10,tinyBenchmarks,0.09618055555555555,0.09385798478537545,0.5621948201952897,0.5714297682418383
143,bbh_all,10,10,10,tinyBenchmarks,0.10395138888888891,0.1016055092753288,0.31514371658852597,0.3634156903951294
144,bbh_all,10,10,10,tinyBenchmarks,0.1018888888888889,0.10168589706506231,0.4420794475967295,0.44562610690359666
145,bbh_all,10,10,10,tinyBenchmarks,0.11404166666666667,0.11250760490184737,0.37387471636464065,0.3719273245964992
146,bbh_all,10,10,10,tinyBenchmarks,0.12668055555555555,0.12626006594932312,0.4936660841216233,0.48814407160125706
147,bbh_all,10,10,10,tinyBenchmarks,0.09320833333333332,0.09640046858729608,0.6045289241256954,0.6126719319178355
148,bbh_all,10,10,10,tinyBenchmarks,0.10198611111111112,0.1005850616105519,0.5374633050940442,0.5528757923720705
149,bbh_all,10,10,10,tinyBenchmarks,0.14177083333333335,0.14127351855065753,0.485049106261736,0.487308102255893
150,bbh_all,25,25,10,tinyBenchmarks,0.0663333333333333,0.06624174428246361,0.5502861815208505,0.5531047597561475
151,bbh_all,25,25,10,tinyBenchmarks,0.0751736111111111,0.07712255582552353,0.5722448979591837,0.561862031324029
152,bbh_all,25,25,10,tinyBenchmarks,0.07924999999999999,0.08028998177716071,0.5755102040816327,0.5847285093430302
153,bbh_all,25,25,10,tinyBenchmarks,0.07826388888888884,0.07748310048594233,0.6250002085870796,0.6320947852395326
154,bbh_all,25,25,10,tinyBenchmarks,0.04585416666666667,0.047016590979212444,0.6979980725825601,0.6995918367346938
155,bbh_all,25,25,10,tinyBenchmarks,0.08675000000000002,0.08647675623818893,0.5737638403098584,0.5781952299090298
156,bbh_all,25,25,10,tinyBenchmarks,0.05779166666666665,0.0572218992248062,0.6489795918367347,0.6533279434000336
157,bbh_all,25,25,10,tinyBenchmarks,0.06720833333333333,0.06989211404219214,0.657679958055685,0.6249489275261441
158,bbh_all,25,25,10,tinyBenchmarks,0.0657222222222222,0.06701702485633844,0.6190282263715319,0.6195918367346939
159,bbh_all,25,25,10,tinyBenchmarks,0.06440277777777778,0.06491626653553935,0.6843610207115353,0.6963265306122448
160,bbh_all,50,50,10,tinyBenchmarks,0.042652777777777755,0.043052535288672894,0.7208827737226425,0.7268273370325374
161,bbh_all,50,50,10,tinyBenchmarks,0.046222222222222206,0.04719536281769445,0.6718367346938776,0.6533279434000336
162,bbh_all,50,50,10,tinyBenchmarks,0.042756944444444445,0.042137524586370476,0.7660270136365396,0.7508169934640524
163,bbh_all,50,50,10,tinyBenchmarks,0.04829861111111112,0.04824612885186471,0.7214054695194657,0.717027417881537
164,bbh_all,50,50,10,tinyBenchmarks,0.0500486111111111,0.05014067019553394,0.7219953353834339,0.7235606973155373
165,bbh_all,50,50,10,tinyBenchmarks,0.04144444444444442,0.04292429567279879,0.7459152816209199,0.7485714285714286
166,bbh_all,50,50,10,tinyBenchmarks,0.04968055555555554,0.04878942014732539,0.7518367346938776,0.7594937342025392
167,bbh_all,50,50,10,tinyBenchmarks,0.05054861111111112,0.05432783032511859,0.7284606568910376,0.6991008060621018
168,bbh_all,50,50,10,tinyBenchmarks,0.056340277777777795,0.05479590902078755,0.6565945831170339,0.676734693877551
169,bbh_all,50,50,10,tinyBenchmarks,0.050125,0.049244354776505066,0.7017973856209151,0.7006942192965362
170,bbh_all,100,100,10,tinyBenchmarks,0.03664583333333333,0.038121760384125875,0.7459152816209199,0.7355102040816327
171,bbh_all,100,100,10,tinyBenchmarks,0.0350694444444444,0.03685299037756945,0.7665306122448979,0.77746025264604
172,bbh_all,100,100,10,tinyBenchmarks,0.0382499999999999,0.03744646197308024,0.8106122448979591,0.8084933299575418
173,bbh_all,100,100,10,tinyBenchmarks,0.0409513888888889,0.04355965328396778,0.7916669308769675,0.795426771089541
174,bbh_all,100,100,10,tinyBenchmarks,0.03349999999999999,0.03281557811716609,0.7852761392998668,0.7916669308769675
175,bbh_all,100,100,10,tinyBenchmarks,0.03171527777777777,0.030279976088549487,0.8091541337703131,0.7921601313725409
176,bbh_all,100,100,10,tinyBenchmarks,0.03522222222222224,0.0371685323383085,0.7910204081632654,0.7790935725045401
177,bbh_all,100,100,10,tinyBenchmarks,0.0437361111111111,0.0459447288750048,0.8040816326530612,0.78300017978231
178,bbh_all,100,100,10,tinyBenchmarks,0.040645833333333325,0.03815084943499556,0.7823602122215404,0.7926530612244899
179,bbh_all,100,100,10,tinyBenchmarks,0.03363888888888888,0.03493037236299121,0.7643936937780395,0.7502040816326531
180,bbh_all,250,250,10,tinyBenchmarks,0.017597222222222184,0.019990837961355968,0.8750002920219114,0.8579591836734693
181,bbh_all,250,250,10,tinyBenchmarks,0.020798611111111077,0.026183563770295768,0.8166599292500422,0.8129084967320263
182,bbh_all,250,250,10,tinyBenchmarks,0.02472916666666677,0.023732437618111,0.8595918367346939,0.8689261647220448
183,bbh_all,250,250,10,tinyBenchmarks,0.0230763888888889,0.02375407844498455,0.8565591234255435,0.8766339869281047
184,bbh_all,250,250,10,tinyBenchmarks,0.01839583333333329,0.019760256373172757,0.8605317693161041,0.8488564924470271
185,bbh_all,250,250,10,tinyBenchmarks,0.026319444444444402,0.030789731092599002,0.8521244673938876,0.8318367346938775
186,bbh_all,250,250,10,tinyBenchmarks,0.02369444444444432,0.024309764163677743,0.8595918367346939,0.8509596462785438
187,bbh_all,250,250,10,tinyBenchmarks,0.022395833333333476,0.02111877868409892,0.8509596462785439,0.8364679819900938
188,bbh_all,250,250,10,tinyBenchmarks,0.027000000000000027,0.026086715164487555,0.8353086108214747,0.8276146552924335
189,bbh_all,250,250,10,tinyBenchmarks,0.019027777777777952,0.020525005785028375,0.8668300653594772,0.8509596462785439
190,bbh_all,500,500,10,tinyBenchmarks,0.01611805555555542,0.01913045721007358,0.8700983296016206,0.8628571428571429
191,bbh_all,500,500,10,tinyBenchmarks,0.013604166666666717,0.01693550175479192,0.9004081632653061,0.8591262455710443
192,bbh_all,500,500,10,tinyBenchmarks,0.015770833333333335,0.017000732770257317,0.8987755102040816,0.8999592420335465
193,bbh_all,500,500,10,tinyBenchmarks,0.016055555555555618,0.01974552383431702,0.8937040065412921,0.8418472300842651
194,bbh_all,500,500,10,tinyBenchmarks,0.016187500000000087,0.016616932295884887,0.8532903838128721,0.843265306122449
195,bbh_all,500,500,10,tinyBenchmarks,0.017201388888889103,0.022261227775849685,0.9076800414905168,0.8742857142857143
196,bbh_all,500,500,10,tinyBenchmarks,0.015881944444444778,0.016119612692352465,0.8824489795918368,0.8754594441560452
197,bbh_all,500,500,10,tinyBenchmarks,0.013368055555555544,0.014633438910100528,0.8677551020408163,0.8369438247359972
198,bbh_all,500,500,10,tinyBenchmarks,0.014923611111111134,0.016116819005746477,0.9289215686274511,0.891792642741046
199,bbh_all,500,500,10,tinyBenchmarks,0.020416666666666358,0.025287694280534977,0.8591262455710443,0.8579591836734693
200,bbh_all,1000,1000,10,tinyBenchmarks,0.009381944444444037,0.01449362200624714,0.9305558661185407,0.9183673469387756
201,bbh_all,1000,1000,10,tinyBenchmarks,0.010277777777777764,0.01593639120290026,0.9395918367346939,0.8983259221750464
202,bbh_all,1000,1000,10,tinyBenchmarks,0.011145833333333353,0.014121625400130781,0.9167346938775511,0.9048592016090466
203,bbh_all,1000,1000,10,tinyBenchmarks,0.007673611111111884,0.01285121389178228,0.9223859287513894,0.872192804439045
204,bbh_all,1000,1000,10,tinyBenchmarks,0.011597222222221582,0.010507703729414668,0.9128835119360953,0.907680041490517
205,bbh_all,1000,1000,10,tinyBenchmarks,0.010625000000000608,0.016077632669984403,0.9338238410654013,0.9085714285714286
206,bbh_all,1000,1000,10,tinyBenchmarks,0.010583333333333103,0.013621668787843117,0.9379591836734694,0.9064925214675468
207,bbh_all,1000,1000,10,tinyBenchmarks,0.007861111111110786,0.012379150757838823,0.911392481043047,0.8462799231278075
208,bbh_all,1000,1000,10,tinyBenchmarks,0.012701388888889506,0.014187844691273068,0.9097591611845469,0.9069387755102041
209,bbh_all,1000,1000,10,tinyBenchmarks,0.010680555555555337,0.013888040418064539,0.9048592016090466,0.8775510204081632
210,bbh_all,10,10,10,"Random (subtask stratified, equal)",0.09895138888888885,0.10111072544255466,0.5412948426241456,0.5390765891446385
211,bbh_all,10,10,10,"Random (subtask stratified, equal)",0.12295138888888889,0.12265671641791043,0.5142955497115109,0.524213247603643
212,bbh_all,10,10,10,"Random (subtask stratified, equal)",0.11670138888888887,0.11378479694550504,0.6978329173719118,0.6954499550588779
213,bbh_all,10,10,10,"Random (subtask stratified, equal)",0.08785416666666666,0.09026240888580354,0.5737437728345268,0.5726004628649524
214,bbh_all,10,10,10,"Random (subtask stratified, equal)",0.11990277777777777,0.12206108989934047,0.4856976264416967,0.46664754252854185
215,bbh_all,10,10,10,"Random (subtask stratified, equal)",0.16074305555555554,0.15807913918778202,-0.1337704379259904,-0.14098509394464034
216,bbh_all,10,10,10,"Random (subtask stratified, equal)",0.10729166666666667,0.10872613675807012,0.366433176351325,0.37464944744266904
217,bbh_all,10,10,10,"Random (subtask stratified, equal)",0.1236388888888889,0.11805831308573414,0.5150664199670622,0.5165904858757774
218,bbh_all,10,10,10,"Random (subtask stratified, equal)",0.13570138888888889,0.1319396043040611,0.26494113685726667,0.28096975182684036
219,bbh_all,10,10,10,"Random (subtask stratified, equal)",0.16058333333333333,0.155996528982992,0.36040940320399595,0.3646772460570937
220,bbh_all,25,25,10,"Random (subtask stratified, equal)",0.06752638888888889,0.06662853175980564,0.6762151309524431,0.6934881704360348
221,bbh_all,25,25,10,"Random (subtask stratified, equal)",0.06886805555555556,0.06525650815688996,0.6312455999455356,0.648479307156994
222,bbh_all,25,25,10,"Random (subtask stratified, equal)",0.10450138888888888,0.10801610551891701,0.3989821077541834,0.38604401609572414
223,bbh_all,25,25,10,"Random (subtask stratified, equal)",0.10136527777777778,0.10199847275251649,0.5361051593075171,0.506873174694532
224,bbh_all,25,25,10,"Random (subtask stratified, equal)",0.08028333333333332,0.07925137105171814,0.5980203265417228,0.6099420063478103
225,bbh_all,25,25,10,"Random (subtask stratified, equal)",0.06499583333333332,0.06917514751822285,0.7075368783646355,0.6858683971794878
226,bbh_all,25,25,10,"Random (subtask stratified, equal)",0.06669444444444445,0.06526983686220063,0.653865469453928,0.6329219942335719
227,bbh_all,25,25,10,"Random (subtask stratified, equal)",0.07402222222222223,0.08112933009371748,0.6847263498771081,0.6779676918208605
228,bbh_all,25,25,10,"Random (subtask stratified, equal)",0.06870138888888888,0.06926206178410274,0.7446456509499281,0.7249971795870825
229,bbh_all,25,25,10,"Random (subtask stratified, equal)",0.13117222222222222,0.1270936480388754,0.26517990273764885,0.24607628183773902
230,bbh_all,50,50,10,"Random (subtask stratified, equal)",0.03572638888888889,0.038118014578271436,0.8085340663230665,0.7961896441378351
231,bbh_all,50,50,10,"Random (subtask stratified, equal)",0.07357916666666667,0.07304380423464074,0.527118798189979,0.47771253228629157
232,bbh_all,50,50,10,"Random (subtask stratified, equal)",0.05936805555555555,0.060940506768483164,0.6366268560665521,0.6426918213480033
233,bbh_all,50,50,10,"Random (subtask stratified, equal)",0.03249861111111111,0.03215647344671989,0.828324571858185,0.8238043866824426
234,bbh_all,50,50,10,"Random (subtask stratified, equal)",0.05210833333333334,0.054445123221103786,0.690455761839425,0.6804372268870109
